用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,商品型号
16605530462,体积小，重量轻，搭配户外冰箱，电饭锅都没问题,2021-11-03 02:16:09,0,1,5,2021-11-09 13:42:37,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13909664705,蓄电容量：电量符合，一开始用着还不错，不知道后续的使用电量是否能保持，希望能用住,2020-03-04 14:44:26,0,1,5,2020-03-13 12:14:04,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18797006115,使用方便，快捷，满意。,2023-01-04 16:01:43,0,1,5,2023-02-17 22:20:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18376211253,东西十分和实物一样，物有所得,2022-11-03 15:53:36,0,0,5,2022-11-12 18:55:30,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14430827309,功率不是很大，嗯，带得带50瓦以上以下的东西，但是质量还是很好的。,2020-06-07 09:03:30,0,1,5,2020-07-18 13:43:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16617775818,办公室停电了，刚好用上，带一台电脑和路由器没问题。,2021-11-03 07:25:14,0,2,5,2021-11-11 10:54:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13895258298,"做工质感：质感还可以
充电速度：新电瓶36的电，家里充电大概花了5个多小时充满",2020-03-07 12:37:11,0,1,5,2020-03-09 20:45:02,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14166470188,用于车载制氧机，十分方便。比使用车上电瓶十逆变器要安全可靠。,2020-03-24 22:59:36,0,1,5,2020-05-18 12:52:57,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15421488748,充电速度快  做工精细  外观质量好 自驾出行用电保障,2021-03-08 17:40:05,0,1,5,2021-03-15 07:36:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15811202905,一直想买个备用。终于下定决心选这款。手感舒适，做工精细。喜欢。,2021-06-12 18:58:16,0,1,5,2021-06-15 18:52:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14307182632,关注已久，618活动下单，已将电充满备用，外观漂亮，功能正常，实际使用后再评价。,2020-06-10 18:26:33,0,1,5,2020-06-19 09:31:04,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13053232491,比预想的强，做工精致，功能齐全，去西藏就靠它，已减轻车蓄电池的负担。,2019-07-22 16:21:12,0,1,5,2019-07-26 11:55:05,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18298213034,好好好，速度快，产品好。,2022-10-13 16:32:14,0,0,5,2022-10-29 11:38:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13235833559,做工质感：做工细，外观好看，颜色搭配适中，放置及提携都方便。,2019-09-09 21:16:02,0,1,5,2019-09-17 21:01:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15043634008,"做工质感：精细
蓄电容量：正常
充电速度：刚到货时显37%，6小时左右充满
便携性能：轻巧
抗摔能力：没试过",2020-12-10 21:36:22,0,1,5,2020-12-14 11:23:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16531679101,东西不错。就是太阳能板必须室外的大太阳。不然效率挺慢的。,2021-09-28 07:35:52,0,1,5,2021-10-28 15:28:59,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13217300227,还不错，充电6个小时就充满了，还没有用于电器充电，外形和重量刚刚好！,2019-09-09 00:07:12,1,1,5,2019-09-12 15:56:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
18760645452,挺好挺好挺好 客服态度好。,2023-01-08 12:34:02,0,0,5,2023-02-07 19:31:18,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13892691044,"做工质感：精美
蓄电容量：正在试
充电速度：正在试
便携性能：不错
抗摔能力：没试
其他特色：包装完全，完美！比较满意！",2020-03-05 00:01:47,0,1,5,2020-03-09 11:43:06,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12948371280,已经不止一次购买电小二的产品了。做工真不错，电量不虚标，用着放心。,2019-06-18 10:58:11,0,1,5,2019-06-26 11:15:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14258608088,携带方便，外观好看，烧水快，比较容易清洗，物流快，工作人员服务好,2020-04-16 15:21:04,0,1,5,2020-06-09 08:51:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16124369387,准备出门自驾游，特意准备了移动电源！挺好用，便携！,2021-07-23 12:01:51,0,1,5,2021-08-12 16:56:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13498431045,买来有50%的点，显示可以充满电，还没有完全试过可以能用多久,2019-11-11 23:27:37,0,1,5,2019-11-20 15:07:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17392958623,东西不错，包装精致、漂亮，值得拥有，露营好助手！,2022-04-18 15:28:56,0,1,5,2022-04-21 09:19:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14526619325,比想象中的重，做工精致、以后户外用电和车载冰箱问题解决了,2020-08-09 20:36:56,0,1,5,2020-08-13 17:18:22,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13445783959,"做工质感：做工精细
蓄电容量：带32电视能用将近10个小时
便携性能：挺方便的",2019-11-04 13:38:36,0,1,5,2019-11-11 19:09:37,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14056388057,做工好，操作简单，自驾出行好选择，居家停电也可应急。,2020-04-02 22:05:53,0,1,5,2020-04-20 11:54:34,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15450480934,货已收到，物流快，东西质量不错，现场用太阳能充了一下，太阳能充电正常，以后有钱再买一个。,2021-03-19 20:08:36,0,1,5,2021-03-22 20:17:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15561722866,做工精细，性能稳定，快递非常快。就是开发票麻烦了点！,2021-03-23 15:06:42,0,1,5,2021-04-16 09:28:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17398884809,感觉还是不错的，现在户外也能用得起冰箱了,2022-04-06 23:01:23,0,1,5,2022-04-22 16:30:09,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15761004100,相信这个品牌，真正网红产品，质量过硬，贵点但放心，这个东西买个图省心，希望产品越做越好，越迭代越好！,2021-06-01 16:06:10,0,1,5,2021-06-04 19:14:50,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16668185426,外观好看，使用方便、家里一般家电都不是问题,2021-11-03 00:14:28,0,1,5,2021-11-16 22:51:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15821387423,容量够大，用来蒸蛋蛮好，后期续航能力以及寿命待定,2021-06-07 17:00:22,0,1,5,2021-06-17 15:01:03,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16405990130,物流快，包装完整，抓紧充电，看看后期使用效果怎样了,2021-09-29 13:29:15,0,1,5,2021-10-03 17:48:57,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13360262844,"充电速度：快！
蓄电容量：大！
便携性能：好！
其他特色：亲测，笔记本电脑撑10个小时十",2019-10-19 17:56:03,0,1,5,2019-10-23 12:29:33,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17610399918,挺好用的，充手机能用一个星期！挺方便的！,2022-05-27 12:05:56,0,1,5,2022-06-10 08:55:34,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15263074990,功率大，性能好，质量优，实用简便，无缺点。,2020-12-01 16:45:58,0,3,5,2021-01-28 22:44:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13064408595,发货速度快，收到后马上连接车载冰箱使用，感觉不错，出门自驾有电小二就方便了，客服服务态度好，好评！,2019-07-23 16:39:59,0,1,5,2019-07-29 18:09:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17441670794,不错的电源做工精细，等疫情缓解户外体验一次再做评价,2022-04-26 00:08:37,0,1,5,2022-05-03 13:34:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14320901253,宝贝收到，做工细致，使用方便，正在充电大约8小时充满,2020-06-18 00:16:00,0,1,5,2020-06-21 13:39:13,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13217422724,早就看上这款电源，一直感觉有些贵，这两天促销下决心买下，电源外观不错，也希望用着也不错。,2019-09-09 11:07:54,0,1,5,2019-09-12 16:32:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13020117778,货已收到。现在看这个东西是确实不错，用几天看看效果，再给来个大大的好评。,2019-07-12 14:59:05,0,1,5,2019-07-16 16:52:10,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13608584019,非常不错的东东。自驾车出去玩挺实用。就是价格小贵，顶好几块汽车电瓶钱。,2019-12-12 21:46:40,0,1,5,2019-12-16 13:36:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14282055719,正充着电外观好看，小巧玲珑，做工质量特好，用完再评价！,2020-06-10 22:25:32,0,1,5,2020-06-14 12:24:55,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14155294407,看到实物感觉不错，精致小巧外观漂亮，还没有具体使用，等用完之后再来评价。,2020-05-12 16:03:54,0,1,5,2020-05-15 15:45:04,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15709347001,很不错的产品，好评哦，就是不知道满负荷可不可以，我也不敢试啊,2021-05-12 21:13:27,0,1,5,2021-05-23 17:57:13,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13065147380,功能还是比较强大的，带一台笔记本和一台小功率仪器十二个小时以上，便捷！好评！,2019-07-15 10:27:52,0,1,5,2019-07-29 22:09:03,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14625437158,做工精细-储蓄容量大-充电速度快-携带方便-,2020-07-21 13:02:55,0,1,5,2020-09-10 08:36:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17636079715,电小二移动电源，就是不一样，好,2022-05-31 21:59:43,0,1,5,2022-06-15 06:51:48,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15778324317,不错，看着小巧玲珑，等着过两天去体验一下。看看续航能力。,2021-05-25 17:05:00,0,1,5,2021-06-08 11:45:57,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16053313818,"做工质感：细腻华润
蓄电容量：容量充足
充电速度：方便快捷",2021-06-20 09:27:47,0,1,5,2021-07-29 06:35:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13349971607,外观看上去做工不错，充放电测试了一下，感觉还可以,2019-10-09 13:38:00,0,1,5,2019-10-20 17:30:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14779472965,"做工质感：做工精细
蓄电容量：大功率，大容量
便携性能：太方便了",2020-10-12 19:12:55,0,1,5,2020-10-21 13:31:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17961863720,包装严实，箱子完好。活动时候入手，价格实惠，希望以后多多活动，,2022-07-01 17:01:51,0,1,5,2022-08-25 11:23:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14618802672,挺好用的，中午太阳能充电功率能达到60-70%，不能带大功率电器,2020-08-29 13:46:43,0,1,5,2020-09-08 12:05:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14276570039,给力，做工精细，便携方便，电力十足?(???&thinsp;??????? ?)?,2020-06-03 00:54:47,0,1,5,2020-06-13 07:31:39,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12709762475,总体不错，给500的热水壶供电，没问题！希望用的住！,2019-04-24 23:02:08,0,1,4,2019-04-30 12:27:57,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14356138098,质量看起来挺好，外观比较满意，就等着出去实战了。,2020-06-13 15:29:28,0,1,5,2020-06-28 21:20:12,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17800678169,店小二，品牌值得信赖的,2022-06-20 08:46:13,0,1,5,2022-07-19 21:38:46,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13993892517,直观感觉不错做工精致。正在充电。待电器到了再使用。,2020-04-02 00:13:29,0,1,5,2020-04-04 12:38:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17732676385,质感不错，包装精致。,2022-06-18 10:19:25,0,1,5,2022-07-03 17:26:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16426493029,户外好帮手，有了这个露营更丰富多彩，值得购买,2021-09-26 16:40:22,0,1,5,2021-10-07 14:08:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17841737389,挺好用的，已经用上。,2022-06-20 10:20:02,0,1,5,2022-07-29 00:21:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13230899574,"做工质感：做工精细，品质不错

便携性能：自驾出游，必备神器",2019-09-13 07:47:05,0,1,5,2019-09-16 15:26:33,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13192028052,抗摔能力：真不错！和介绍的一样！在充电中，待使用后追评！,2019-08-31 17:22:25,0,1,5,2019-09-05 15:40:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14047748998,"做工质感：做工扎实。 没有廉价感
充电速度：还行
便携性能：蛮沉的...",2020-03-12 16:54:41,0,1,5,2020-04-18 10:32:12,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14074977883,刚收到，看着还行，就是有点沉，先试试看，不过还是挺好的,2020-04-21 18:20:07,0,1,5,2020-04-25 00:05:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16823314986,不光在室外，家里停电也可以用。方便。,2021-12-12 15:16:01,0,1,5,2021-12-16 12:21:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17707824308,第二次购入，值得拥有,2022-06-15 20:00:01,0,2,5,2022-06-28 08:35:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17235157462,颜值担当，装备齐全了，周末户外造起来,2022-03-08 17:24:42,0,1,5,2022-03-10 19:27:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15699777117,应该没问题，暂时还没有用，感觉做工挺好的,2021-05-14 13:53:54,0,1,5,2021-05-21 12:02:52,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15472794730,包装好，目前东西使用也好，耐用不耐用只有时间检验3,2021-03-02 10:02:56,0,1,5,2021-03-28 20:56:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13845626880,还行，但是大功率电器用不了，超高500W就断了,2020-02-06 20:09:21,0,1,5,2020-02-27 08:59:06,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17134942167,做工挺好，方便提那，不跑电。,2021-12-30 21:28:21,0,1,5,2022-02-16 14:11:56,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17169851691,商家态度好，产品和赠品都是顺丰，速度快，赠品讲究！！,2022-02-13 23:22:14,0,1,5,2022-02-23 21:37:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13486334586,蓄电容量：100w左右的电器使用了2个小时耗电13％左右，不错！,2019-11-11 00:03:07,0,1,5,2019-11-18 09:01:30,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12770291235,商品外观和做工较好，商家服务好，使用质量待用后评价。,2019-05-03 13:43:29,0,1,5,2019-05-16 19:39:38,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15599623444,还可以，正在用电饭煲做饭，一锅饭用钓百分之20电量,2021-04-20 22:12:42,0,1,5,2021-04-25 11:59:18,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16559441318,好东西除了贵，没有任何缺点?完美解决户外用电问题,2021-09-15 22:08:27,0,1,5,2021-11-02 14:01:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16781147061,盼了很久了，一直没有决定。现在这个性价比还是可以。赞^0^,2021-12-05 15:19:57,0,1,5,2021-12-07 16:47:44,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16701228042,喜欢喜欢喜欢，趁着双11搞活动可以买一点。,2021-09-23 09:04:18,0,1,5,2021-11-22 11:05:20,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14773995920,感觉还不错，虽然还没有正式进行户外测试，后头再追评,2020-09-09 00:21:55,0,1,5,2020-10-20 05:39:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15771409715,这个电源做工精细，电量足，出游好伴侣。,2021-06-03 14:39:23,0,1,5,2021-06-06 22:12:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16476330672,东西收到后迫不及待的试用了一下，比想象中的还要满意,2021-09-28 20:47:55,0,1,5,2021-10-17 19:20:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16261825516,经常下工地。有了这个以后煮点面条挺好。,2021-09-02 13:53:01,0,1,5,2021-09-06 22:05:01,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14755223107,一直很信赖京东，服务好，商品品质好，配送速度快。头一次接触电小二产品，2500+的东西是个塑料壳子，不能使用。跟客服说了，就一直让调试调试，图片视频传了一大堆，感觉是我在捣乱一样，残次品，扎心，出库不质检，不再选用电小二产品了，耽误工作。,2020-10-12 16:17:14,16,10,1,2020-10-15 10:50:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16466715230,客服耐心讲解，快递包装也专业，服务满分，快递小哥还帮忙送上六楼，感谢！,2021-10-09 14:37:36,0,1,5,2021-10-15 18:35:48,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15958080660,领导要的，很不错，要不是我不出去玩我也想要一个，不过不便宜,2021-06-02 07:11:22,0,1,5,2021-07-10 08:23:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15287514382,"做工质感：比300的差不多，要重得多
充电速度：快",2021-01-30 21:14:21,0,1,5,2021-02-03 16:53:43,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17305923473,价格便宜，外观精美，使用方便！,2022-03-22 10:26:28,0,1,5,2022-03-28 21:34:21,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13381497803,便携性能：轻巧便携，目前只打开看了看，还没有使用！,2019-10-24 09:44:55,0,1,5,2019-10-29 11:50:12,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13106333031,不错的电小二，用起来方便，质量符合预期。,2019-08-05 16:57:03,0,1,5,2019-08-11 12:43:13,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15757668817,收到后马上充电，试用，效果的确不错。,2021-06-01 00:00:12,0,1,5,2021-06-04 05:32:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13679438932,习惯性好评，充电时间比较长。用了一下目前。还可以。,2019-12-16 18:10:16,0,1,5,2020-01-03 18:50:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17533499280,看上去还不错，等用上几次看看,2022-05-20 11:35:07,0,1,5,2022-05-24 19:24:27,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14705855397,"做工质感：物有所值
便携性能：还行吧
其他特色：外观设计不错",2020-09-11 09:24:26,0,1,5,2020-10-01 19:31:45,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13546991731,"做工质感：做工精良
便携性能：性能优异
蓄电容量：电量充沛",2019-11-11 23:20:29,0,1,5,2019-12-01 22:06:08,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14354126922,做工精致，功能强大。体积小、容量大。,2020-06-22 21:20:40,0,1,5,2020-06-28 13:05:12,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16334277489,用着还行，买的这个大小的两个，也够用了,2021-08-31 14:10:30,0,1,5,2021-09-20 14:53:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14721201716,用了一段时间，感觉效果不错，还有礼品，挺开心的,2020-09-09 00:02:44,0,1,5,2020-10-06 11:00:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14909120763,东西收到，做工扎实，功能正常，送货上门，赞一个。,2020-11-11 09:45:09,0,1,5,2020-11-15 20:02:51,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14894215016,"送货快,快递哥放下东西就跑了.没使用,应该没问题.",2020-11-11 09:59:58,0,1,5,2020-11-13 14:57:25,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12942586010,电小二移动电源已经收到，正在充电感觉还可以吧。,2019-06-20 16:44:01,0,2,4,2019-06-24 23:05:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12927752820,拆包开箱，小巧，精致，电量没有测。以后追评,2019-06-18 05:22:14,0,1,5,2019-06-21 23:23:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17546051946,这是我用得最好的一个移动电源了,2022-05-20 03:27:24,0,1,5,2022-05-27 16:22:02,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17192392100,还没用，应该不错吧。。送了两个小东西,2022-02-23 12:09:46,0,1,5,2022-03-01 10:08:07,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16640753099,最终决定买一台电小二，还不错，有了它，期待自驾游,2021-11-01 00:37:02,0,1,5,2021-11-14 13:26:59,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12939756902,还没用，外观好看，大小合适。用后再评价。,2019-06-20 22:55:53,0,1,5,2019-06-24 13:04:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14072139028,外观上质感还不错，比较便携，等用后再来评价。,2020-04-21 16:26:35,0,1,5,2020-04-24 10:55:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16644233037,货今天收到，跟网上看到的一样，大品牌高质量，值得信赖！！！,2021-11-11 16:00:21,0,1,5,2021-11-14 20:42:48,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14149906436,好，解决了户外无法用电进行野外试验的问题。,2020-03-20 16:30:34,0,1,5,2020-05-14 09:38:44,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15791369609,做工不错，充电快，感觉功率买小了,2021-06-01 00:29:28,0,1,5,2021-06-11 07:53:23,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14589562395,大方，实用！方便，简洁！车载首选！,2020-08-16 12:11:12,0,1,5,2020-08-31 12:08:10,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15748018302,体积小巧，电能充沛，户外携带方便,2021-05-27 16:00:46,0,1,5,2021-06-02 08:46:37,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16762236925,"挺好的
做工质感：好相当不错哦?",2021-11-02 16:02:54,0,1,5,2021-12-03 12:21:44,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
